session_row_id,Month,month_num,VisitorType,TrafficType,Weekend,ProductRelated,ProductRelated_Duration,product_duration_min,BounceRates,ExitRates,PageValues,SpecialDay,session_segment
7221,June,6,Returning_Visitor,2,False,41,1083.716667,18.06194445,0.0,0.006666667,0.0,0.0,High_Potential
7224,Sep,9,Returning_Visitor,2,False,60,1994.023778,33.23372963333333,0.022153846,0.037014927,0.0,0.0,High_Potential
7232,Sep,9,Returning_Visitor,4,False,39,794.16,13.235999999999999,0.0,0.012820513,0.0,0.0,High_Potential
7235,Oct,10,Returning_Visitor,2,False,53,2387.596667,39.79327778333333,0.0,0.007692308,0.0,0.0,High_Potential
7236,Sep,9,Returning_Visitor,2,False,55,3987.386667,66.45644445,0.005357143,0.011607143,0.0,0.0,High_Potential
7239,Aug,8,Returning_Visitor,3,False,85,1558.529048,25.975484133333335,0.006024096,0.024257028,0.0,0.0,High_Potential
7240,Oct,10,Returning_Visitor,2,True,146,2650.780526,44.17967543333334,0.0,0.011184211,0.0,0.0,High_Potential
7243,Aug,8,New_Visitor,2,True,109,1926.701905,32.11169841666666,0.0,0.000262123,0.0,0.0,High_Potential
7245,Oct,10,Returning_Visitor,4,True,93,2087.64987,34.7941645,0.013829787,0.023551165,0.0,0.0,High_Potential
7262,Jul,7,Returning_Visitor,4,False,39,1348.45,22.47416666666667,0.01025641,0.02039072,0.0,0.0,High_Potential
7272,Oct,10,Returning_Visitor,1,False,61,2362.724563,39.37874271666667,0.005615082,0.024507322,27.61615655,0.0,High_Potential
7282,Sep,9,Returning_Visitor,1,False,40,1296.916144,21.615269066666666,0.0,0.022634921,1.342134935,0.0,High_Potential
7286,Sep,9,Returning_Visitor,3,True,71,3287.216667,54.78694445,0.031506849,0.055342466,0.0,0.0,High_Potential
7290,June,6,Returning_Visitor,3,False,179,11492.20838,191.53680633333335,0.020689931,0.028728531,0.0,0.0,High_Potential
7292,Oct,10,Returning_Visitor,3,True,246,9227.371429,153.78952381666667,0.006425703,0.024959839,0.0,0.0,High_Potential
7296,Jul,7,Returning_Visitor,3,False,66,2061.926508,34.3654418,0.013235294,0.014202682,0.0,0.0,High_Potential
7301,Nov,11,Returning_Visitor,4,False,73,1077.511667,17.958527783333334,0.0,0.005833333,0.0,0.0,High_Potential
7304,Sep,9,Returning_Visitor,2,True,62,5556.932698,92.61554496666666,0.0,0.020625,4.964521194,0.0,High_Potential
7307,Aug,8,Returning_Visitor,2,False,62,1340.676667,22.344611116666666,0.000391389,0.019726027,17.42324027,0.0,High_Potential
7312,June,6,Returning_Visitor,2,True,39,1706.119697,28.435328283333334,0.010365854,0.030371661,5.251288882,0.0,High_Potential
7314,Nov,11,Returning_Visitor,13,False,73,2693.963452,44.899390866666664,0.0,0.001298701,0.0,0.0,High_Potential
7315,Oct,10,Returning_Visitor,1,False,81,6847.936896,114.1322816,0.015227273,0.022982896,5.046329077,0.0,High_Potential
7324,Jul,7,Returning_Visitor,3,False,42,1369.7,22.828333333333333,0.0,0.01969697,11.33037122,0.0,High_Potential
7326,Sep,9,Returning_Visitor,1,False,86,2554.562381,42.576039683333335,0.023255814,0.041100372,0.0,0.0,High_Potential
7327,Nov,11,Returning_Visitor,3,False,56,1430.208205,23.836803416666665,0.02,0.030388889,0.0,0.0,High_Potential
7333,Sep,9,Returning_Visitor,1,False,40,1161.9,19.365000000000002,0.055,0.08,0.0,0.0,High_Potential
7338,Jul,7,Returning_Visitor,1,False,38,937.8075758,15.630126263333333,0.01025641,0.039316239,0.0,0.0,High_Potential
7340,Oct,10,Returning_Visitor,2,True,81,1719.375714,28.6562619,0.004494382,0.009737828,6.49444108,0.0,High_Potential
7341,Oct,10,Returning_Visitor,2,False,53,1696.567619,28.27612698333333,0.003508772,0.017602339,0.0,0.0,High_Potential
7343,Oct,10,Returning_Visitor,4,False,60,2686.402922,44.773382033333334,0.016666667,0.022713675,0.0,0.0,High_Potential
7345,Oct,10,Returning_Visitor,2,True,42,2017.520714,33.625345233333334,0.0,0.023696145,0.0,0.0,High_Potential
7349,Aug,8,Returning_Visitor,1,False,67,1207.653333,20.12755555,0.020833333,0.047826279,0.0,0.0,High_Potential
7362,Oct,10,Returning_Visitor,1,False,97,2865.817778,47.76362963333334,0.009345794,0.024205607,0.0,0.0,High_Potential
7370,Nov,11,Returning_Visitor,13,False,138,4031.561667,67.19269445,0.002857143,0.010238095,0.0,0.0,High_Potential
7377,Aug,8,Returning_Visitor,1,False,109,2110.422354,35.173705899999995,0.005177873,0.014936612,2.491316021,0.0,High_Potential
7382,Sep,9,Returning_Visitor,13,False,78,2063.642844,34.3940474,0.007407407,0.011934156,0.0,0.0,High_Potential
7384,Oct,10,Returning_Visitor,4,False,71,1683.744444,28.062407399999998,0.004878049,0.016666667,42.14163315,0.0,High_Potential
7387,June,6,New_Visitor,2,False,94,5579.315873,92.98859788333333,0.0,0.007335491,0.0,0.0,High_Potential
7388,Aug,8,Returning_Visitor,1,True,45,3166.333333,52.77222221666667,0.0,0.004891304,4.859624751,0.0,High_Potential
7393,Oct,10,Returning_Visitor,1,True,42,1157.783333,19.296388883333336,0.0,0.032222222,0.0,0.0,High_Potential
7398,Aug,8,Returning_Visitor,2,False,49,2268.900677,37.815011283333334,0.0,0.017407407,0.0,0.0,High_Potential
7414,June,6,Returning_Visitor,2,False,150,5962.205556,99.37009259999999,0.005345912,0.015283019,0.0,0.0,High_Potential
7417,June,6,Returning_Visitor,2,False,84,2759.135058,45.9855843,0.005681818,0.02926548,4.477838682,0.0,High_Potential
7419,Jul,7,Returning_Visitor,2,True,70,2678.055238,44.63425396666666,0.0,0.005868545,0.0,0.0,High_Potential
7424,Nov,11,Returning_Visitor,2,False,130,3645.909048,60.7651508,0.001459854,0.008515815,10.41358118,0.0,High_Potential
7425,Aug,8,Returning_Visitor,2,False,42,3333.076068,55.5512678,0.011627907,0.027506986,0.0,0.0,High_Potential
7427,Aug,8,Returning_Visitor,1,False,75,2532.960656,42.21601093333334,0.004266667,0.030748538,0.0,0.0,High_Potential
7434,Jul,7,Returning_Visitor,13,True,45,1390.40359,23.173393166666663,0.017021277,0.023262411,0.0,0.0,High_Potential
7442,Nov,11,Returning_Visitor,1,False,52,3019.805397,50.33008995,0.0,0.002724518,0.0,0.0,High_Potential
7454,Oct,10,Returning_Visitor,1,False,51,820.4833333,13.674722221666666,0.0,0.008627451,0.0,0.0,High_Potential
7457,Oct,10,Returning_Visitor,13,False,102,2436.287879,40.604797983333334,0.051797386,0.060539216,0.0,0.0,High_Potential
7461,Nov,11,Returning_Visitor,1,False,62,976.3333333,16.272222221666667,0.009375,0.015625,0.0,0.0,High_Potential
7467,Aug,8,Returning_Visitor,1,False,62,2337.196667,38.953277783333334,0.008196721,0.023911007,0.0,0.0,High_Potential
7474,Jul,7,Returning_Visitor,1,False,104,3528.060714,58.801011900000006,0.006213018,0.035602227,0.0,0.0,High_Potential
7480,Nov,11,Returning_Visitor,5,False,43,1912.751905,31.879198416666668,0.008333333,0.007777778,19.64189593,0.0,High_Potential
7483,June,6,Returning_Visitor,1,False,53,2121.311111,35.35518518333333,0.020754717,0.060754717,0.0,0.0,High_Potential
7484,Oct,10,Returning_Visitor,1,True,71,2576.432121,42.94053535,0.01027027,0.045526366,0.0,0.0,High_Potential
7486,June,6,Returning_Visitor,3,False,63,1422.103333,23.701722216666667,0.0,0.008766234,0.0,0.0,High_Potential
7488,Oct,10,Returning_Visitor,13,False,44,1310.5,21.841666666666665,0.042222222,0.065925926,0.0,0.0,High_Potential
7498,June,6,Returning_Visitor,3,False,38,2001.7,33.361666666666665,0.006342495,0.030232558,0.0,0.0,High_Potential
7499,June,6,Returning_Visitor,1,False,72,1822.866667,30.381111116666666,0.006756757,0.024774775,11.34860076,0.0,High_Potential
7500,Nov,11,Returning_Visitor,13,False,73,2265.492857,37.75821428333334,0.011111111,0.00716821,0.0,0.0,High_Potential
7504,Aug,8,Returning_Visitor,2,True,88,1839.098106,30.6516351,0.015758703,0.031587556,0.0,0.0,High_Potential
7509,Aug,8,Returning_Visitor,3,False,42,1246.12,20.768666666666665,0.0,0.008888889,0.0,0.0,High_Potential
7521,Aug,8,Returning_Visitor,3,False,56,1294.637143,21.577285716666665,0.007407407,0.03345679,0.0,0.0,High_Potential
7523,Oct,10,Returning_Visitor,1,False,181,4287.960606,71.46601009999999,0.0,0.012467279,4.529635712,0.0,High_Potential
7529,Jul,7,Returning_Visitor,1,False,48,3177.366667,52.95611111666666,0.008510638,0.044680851,0.0,0.0,High_Potential
7530,June,6,Returning_Visitor,3,False,45,1970.0,32.833333333333336,0.019259259,0.037925926,0.0,0.0,High_Potential
7533,Oct,10,Returning_Visitor,1,False,51,1187.737297,19.795621616666665,0.024223602,0.066119363,6.854149002,0.0,High_Potential
7552,Jul,7,Returning_Visitor,13,False,43,2660.283333,44.33805555,0.030612245,0.055782313,0.0,0.0,High_Potential
7553,Jul,7,Returning_Visitor,1,True,47,2101.691541,35.028192350000005,0.007435897,0.02061552,0.0,0.0,High_Potential
7563,Oct,10,Returning_Visitor,1,False,54,2214.230303,36.90383838333333,0.009375,0.031076389,1.288569678,0.0,High_Potential
7566,Aug,8,Returning_Visitor,1,False,94,1729.716667,28.828611116666664,0.005050505,0.025420875,6.322599996,0.0,High_Potential
7572,Aug,8,New_Visitor,1,False,43,1458.93619,24.315603166666666,0.0,0.00952381,0.0,0.0,High_Potential
7574,Jul,7,Returning_Visitor,2,False,159,4362.009752,72.70016253333333,0.001204819,0.008667383,6.047203519,0.0,High_Potential
7575,June,6,Returning_Visitor,3,False,68,824.1573062,13.735955103333334,0.0,0.006666667,37.68626909,0.0,High_Potential
7577,June,6,Returning_Visitor,2,True,107,1688.2494,28.13749,0.0,0.016407828,2.385969641,0.0,High_Potential
7585,Oct,10,Returning_Visitor,3,False,41,1227.713333,20.461888883333334,0.019512195,0.041056911,0.0,0.0,High_Potential
7589,Jul,7,Returning_Visitor,3,True,271,12292.46381,204.87439683333332,0.005995204,0.02001083,0.038034542,0.0,High_Potential
7603,Aug,8,Returning_Visitor,4,False,90,2167.900476,36.1316746,0.002898551,0.013297101,0.0,0.0,High_Potential
7605,Aug,8,Returning_Visitor,1,False,67,771.4133333,12.856888888333334,0.0,0.004205128,0.0,0.0,High_Potential
7607,Oct,10,Returning_Visitor,3,False,60,632.25,10.5375,0.005882353,0.011960784,0.0,0.0,High_Potential
7609,Nov,11,Returning_Visitor,3,False,41,1808.953333,30.149222216666665,0.0,0.012195122,0.0,0.0,High_Potential
7611,Sep,9,Returning_Visitor,2,False,171,4554.692744,75.91154573333333,0.002259887,0.004062416,0.0,0.0,High_Potential
7613,Aug,8,Returning_Visitor,1,True,55,3134.066667,52.23444445,0.0,0.006666667,5.767419658,0.0,High_Potential
7615,Sep,9,Returning_Visitor,3,False,82,895.1111111,14.918518518333334,0.002325581,0.004844961,0.0,0.0,High_Potential
7616,Oct,10,Returning_Visitor,13,True,150,4935.536124,82.2589354,0.005664488,0.016427015,0.0,0.0,High_Potential
7620,Aug,8,Returning_Visitor,3,True,111,2805.038095,46.75063491666666,0.005405405,0.038192738,0.0,0.0,High_Potential
7622,Sep,9,Returning_Visitor,1,False,44,1993.396667,33.22327778333333,0.01254902,0.041246499,4.107661192,0.0,High_Potential
7623,June,6,Returning_Visitor,3,False,84,2289.079157,38.151319283333336,0.002556818,0.013110506,0.0,0.0,High_Potential
7632,Sep,9,Returning_Visitor,3,False,79,2426.006667,40.43344445,0.001265823,0.017721519,0.0,0.0,High_Potential
7636,Jul,7,Returning_Visitor,3,False,39,835.6809524,13.928015873333333,0.032478632,0.028162393,0.0,0.0,High_Potential
7643,Aug,8,Returning_Visitor,1,False,145,2935.255477,48.92092461666667,0.001360544,0.005708347,0.26809298,0.0,High_Potential
7644,Sep,9,Returning_Visitor,1,False,72,5465.320175,91.08866958333333,0.033789954,0.06037786,0.0,0.0,High_Potential
7647,Nov,11,Returning_Visitor,1,False,55,2400.782077,40.013034616666665,0.0,0.010717178,0.98110865,0.0,High_Potential
7655,Aug,8,New_Visitor,2,False,50,936.81,15.613499999999998,0.0,0.003773585,0.0,0.0,High_Potential
7662,Sep,9,Returning_Visitor,13,False,414,23888.81,398.14683333333335,0.009900332,0.027062016,1.033757336,0.0,High_Potential
7670,June,6,Returning_Visitor,6,False,58,1066.393635,17.773227249999998,0.000209249,0.034950263,0.0,0.0,High_Potential
7673,June,6,Returning_Visitor,4,False,56,857.7355067,14.295591778333334,0.0,0.014259607,0.0,0.0,High_Potential
7681,Oct,10,Returning_Visitor,4,False,40,906.4,15.106666666666666,0.0,0.015238095,0.0,0.0,High_Potential
7684,Jul,7,Returning_Visitor,3,False,65,2349.101818,39.15169696666667,0.018785882,0.046505418,0.0,0.0,High_Potential
7696,June,6,Returning_Visitor,1,False,62,4391.666667,73.19444445,0.003174603,0.014814815,0.0,0.0,High_Potential
7697,Oct,10,Returning_Visitor,20,False,43,2013.659524,33.560992066666664,0.0,0.009090909,0.0,0.0,High_Potential
7701,Oct,10,Returning_Visitor,3,False,39,977.4128571,16.290214285,0.009756098,0.017615176,0.0,0.0,High_Potential
7707,June,6,Returning_Visitor,2,False,73,1860.95,31.015833333333333,0.005405405,0.019527027,0.0,0.0,High_Potential
7715,June,6,Returning_Visitor,2,False,61,1140.796667,19.013277783333333,0.0,0.002833333,0.0,0.0,High_Potential
7718,Jul,7,Returning_Visitor,1,False,78,3621.606667,60.360111116666666,0.0,0.006024096,18.78186098,0.0,High_Potential
7719,Jul,7,Returning_Visitor,1,False,110,2056.48859,34.27480983333333,0.0,0.004892966,0.0,0.0,High_Potential
7721,Oct,10,Returning_Visitor,2,False,71,1094.310476,18.238507933333334,0.0,0.009285714,4.718931118,0.0,High_Potential
7726,Aug,8,Returning_Visitor,3,False,53,2224.633333,37.07722221666667,0.011538462,0.03514652,0.0,0.0,High_Potential
7728,Nov,11,Returning_Visitor,3,False,46,1624.935625,27.082260416666667,0.005357143,0.021391443,0.0,0.0,High_Potential
7731,Oct,10,Returning_Visitor,2,False,58,3441.806667,57.363444449999996,0.0,0.010752688,0.0,0.0,High_Potential
7739,Aug,8,Returning_Visitor,1,False,50,2653.196667,44.21994445,0.015686275,0.027908497,0.0,0.0,High_Potential
7746,Nov,11,Returning_Visitor,2,False,134,3410.697592,56.84495986666666,0.001495726,0.002839575,0.0,0.0,High_Potential
7748,Sep,9,New_Visitor,5,True,68,2664.416667,44.40694445,0.0,0.005633803,5.150260109,0.0,High_Potential
7752,Oct,10,Returning_Visitor,1,True,53,1618.203333,26.970055549999998,0.023846154,0.047628205,0.0,0.0,High_Potential
7763,Nov,11,Returning_Visitor,2,False,172,4098.699853,68.31166421666667,0.003314917,0.016214742,2.90865324,0.0,High_Potential
7768,June,6,Returning_Visitor,1,False,219,6747.414492,112.4569082,0.003604845,0.020793071,5.408935339,0.0,High_Potential
7769,Oct,10,New_Visitor,2,False,94,2487.52,41.458666666666666,0.0,0.002083333,0.0,0.0,High_Potential
7770,Aug,8,Returning_Visitor,4,False,176,6847.736667,114.12894445,0.003370787,0.011516854,20.44064077,0.0,High_Potential
7772,Sep,9,Returning_Visitor,1,False,42,602.8833333,10.048055555,0.0,0.004365079,21.26632526,0.0,High_Potential
7780,Oct,10,Returning_Visitor,3,False,97,6079.82,101.33033333333333,0.002,0.017,3.454874142,0.0,High_Potential
7782,Jul,7,Returning_Visitor,2,False,55,1988.931429,33.14885715,0.007272727,0.005330144,5.79089525,0.0,High_Potential
7784,Aug,8,Returning_Visitor,2,True,46,1292.449762,21.540829366666667,0.004347826,0.005555556,0.0,0.0,High_Potential
7796,Oct,10,Returning_Visitor,1,False,48,691.95,11.5325,0.012666667,0.021380952,6.887181233,0.0,High_Potential
7798,June,6,Returning_Visitor,4,False,262,6774.82,112.91366666666666,0.000425406,0.013069803,0.0,0.0,High_Potential
7800,Sep,9,Returning_Visitor,1,False,41,3389.8,56.49666666666667,0.032478632,0.05019425,0.0,0.0,High_Potential
7801,Nov,11,Returning_Visitor,2,False,114,2139.156647,35.65261078333333,0.0,0.009414895,0.0,0.0,High_Potential
7804,Oct,10,Returning_Visitor,2,False,45,1620.141667,27.00236111666667,0.0,0.009333333,0.0,0.0,High_Potential
7807,June,6,Returning_Visitor,1,False,93,3856.82978,64.28049633333333,0.037525773,0.06218704,7.542144271,0.0,High_Potential
7808,Oct,10,Returning_Visitor,1,True,154,4800.574762,80.00957936666667,0.014473684,0.032872807,0.0,0.0,High_Potential
7818,Aug,8,Returning_Visitor,3,False,53,1228.289524,20.471492066666666,0.02345679,0.042026749,0.0,0.0,High_Potential
7824,Sep,9,Returning_Visitor,3,False,87,1836.983333,30.616388883333332,0.009782609,0.026449275,0.0,0.0,High_Potential
7828,Jul,7,Returning_Visitor,13,True,409,9100.402959,151.67338264999998,0.004301075,0.015934735,6.277683942,0.0,High_Potential
7830,Nov,11,Returning_Visitor,6,False,53,1854.242845,30.904047416666668,0.0004329,0.015548371,22.22165124,0.0,High_Potential
7850,Sep,9,Returning_Visitor,13,False,93,2002.76,33.379333333333335,0.008163265,0.026598639,0.0,0.0,High_Potential
7868,Sep,9,Returning_Visitor,3,False,53,1624.320952,27.072015866666668,0.009803922,0.01735761,0.0,0.0,High_Potential
7869,Aug,8,Returning_Visitor,13,False,40,708.5547619,11.809246031666667,0.009302326,0.016434109,0.0,0.0,High_Potential
7874,Nov,11,Returning_Visitor,4,True,64,1831.942222,30.532370366666665,0.0,0.015238095,16.35155923,0.0,High_Potential
7890,Aug,8,Returning_Visitor,1,True,58,1280.149821,21.33583035,0.016923077,0.035377102,0.0,0.0,High_Potential
7892,Aug,8,Returning_Visitor,4,False,98,1717.873278,28.6312213,0.014150943,0.023942797,0.0,0.0,High_Potential
7893,June,6,Returning_Visitor,2,False,159,6137.14491,102.2857485,0.011276738,0.031489963,18.23386055,0.0,High_Potential
7896,Jul,7,Returning_Visitor,1,False,96,1231.79046,20.529840999999998,0.00212766,0.01026897,0.0,0.0,High_Potential
7900,Aug,8,Returning_Visitor,1,False,189,15454.43857,257.5739761666667,0.007286432,0.019882747,0.0,0.0,High_Potential
7901,June,6,Returning_Visitor,3,False,38,643.9,10.731666666666666,0.026315789,0.057894737,0.0,0.0,High_Potential
7909,Aug,8,Returning_Visitor,2,False,62,3564.590227,59.40983711666667,0.021980198,0.052175571,0.0,0.0,High_Potential
7914,Oct,10,Returning_Visitor,2,False,69,2222.419048,37.04031746666667,0.005092593,0.01496142,0.0,0.0,High_Potential
7918,Nov,11,Returning_Visitor,1,False,43,1582.7,26.378333333333334,0.004545455,0.014393939,0.0,0.0,High_Potential
7923,Aug,8,New_Visitor,2,False,47,636.7,10.611666666666668,0.0,0.0,0.0,0.0,High_Potential
7927,Aug,8,Returning_Visitor,3,False,46,1354.8,22.58,0.010909091,0.041212121,0.0,0.0,High_Potential
7935,Nov,11,Returning_Visitor,3,True,41,1275.26927,21.254487833333332,0.0,0.013461742,0.0,0.0,High_Potential
7937,Aug,8,Returning_Visitor,3,False,86,3334.506667,55.57511111666667,0.025581395,0.050387597,0.0,0.0,High_Potential
7938,Oct,10,Returning_Visitor,20,False,184,3579.7859,59.66309833333333,0.0,0.00381931,138.3208342,0.0,High_Potential
7940,Sep,9,Returning_Visitor,13,False,52,1199.22619,19.987103166666667,0.013095238,0.020257937,0.0,0.0,High_Potential
7953,Aug,8,Returning_Visitor,3,False,66,1158.782857,19.313047616666665,0.009722222,0.022569444,0.0,0.0,High_Potential
7955,Aug,8,Returning_Visitor,2,False,61,2006.688158,33.44480263333333,0.003278689,0.015460019,2.039270228,0.0,High_Potential
7958,Nov,11,Returning_Visitor,2,False,50,1572.486399,26.208106649999998,0.0,0.019939881,0.0,0.0,High_Potential
7959,Sep,9,Returning_Visitor,4,False,82,3801.680397,63.36133995,0.010714286,0.03015873,0.906375967,0.0,High_Potential
7968,Oct,10,Returning_Visitor,3,False,38,1649.766667,27.49611111666667,0.0,0.011965812,0.0,0.0,High_Potential
7971,Oct,10,Returning_Visitor,1,False,76,1985.894203,33.09823671666667,0.015630252,0.031102029,0.0,0.0,High_Potential
7973,Nov,11,Returning_Visitor,3,False,39,1477.154762,24.619246033333333,0.038157895,0.073976608,0.775318113,0.0,High_Potential
7974,Oct,10,Returning_Visitor,4,False,72,1636.258333,27.270972216666667,0.005333333,0.007733333,0.0,0.0,High_Potential
7976,Sep,9,Returning_Visitor,2,True,53,2822.623603,47.04372671666667,0.006666667,0.017015392,0.0,0.0,High_Potential
7983,Dec,12,Returning_Visitor,6,False,47,2059.7,34.32833333333333,0.005769231,0.033243423,0.0,0.0,High_Potential
7984,Dec,12,New_Visitor,2,False,44,1412.270833,23.537847216666666,0.004347826,0.015483092,0.0,0.0,High_Potential
7991,Nov,11,Returning_Visitor,13,True,92,4066.207476,67.7701246,0.001754386,0.013603668,18.04114817,0.0,High_Potential
7996,Nov,11,Returning_Visitor,2,False,64,3025.058333,50.41763888333333,0.003125,0.018958333,0.0,0.0,High_Potential
7999,Nov,11,Returning_Visitor,2,False,66,2339.805556,38.996759266666665,0.012121212,0.034848485,0.0,0.0,High_Potential
8009,Nov,11,Returning_Visitor,1,False,131,3902.664774,65.0444129,0.008888889,0.02287037,0.0,0.0,High_Potential
8016,Nov,11,Returning_Visitor,2,True,48,2073.916667,34.565277783333336,0.003921569,0.02627451,0.0,0.0,High_Potential
8017,Dec,12,Returning_Visitor,1,False,241,5194.79857,86.57997616666667,0.003101093,0.014304381,0.468406088,0.0,High_Potential
8022,Nov,11,Returning_Visitor,2,False,51,1068.357692,17.805961533333335,0.01372549,0.043697479,7.570470024,0.0,High_Potential
8030,Nov,11,Returning_Visitor,13,True,65,3804.2875,63.40479166666667,0.0,0.0203125,0.0,0.0,High_Potential
8040,Dec,12,Returning_Visitor,6,False,76,1758.912393,29.315206550000003,0.004901961,0.016913178,22.86584543,0.0,High_Potential
8051,Nov,11,Returning_Visitor,3,False,91,2023.75,33.729166666666664,0.004731183,0.018752216,0.0,0.0,High_Potential
8053,Dec,12,Returning_Visitor,10,True,49,1493.695238,24.894920633333335,0.005390836,0.015750591,0.0,0.0,High_Potential
8056,Dec,12,Returning_Visitor,10,True,54,2295.0,38.25,0.007272727,0.014545455,0.0,0.0,High_Potential
8060,Nov,11,Returning_Visitor,3,False,38,1185.986275,19.766437916666668,0.0,0.009501385,0.0,0.0,High_Potential
8061,Nov,11,Returning_Visitor,2,False,70,1473.701515,24.561691916666668,0.008695652,0.032370528,0.0,0.0,High_Potential
8071,Dec,12,Returning_Visitor,2,False,449,63973.52223,1066.2253705,0.000764406,0.02770134,0.0,0.0,High_Potential
8076,Nov,11,Returning_Visitor,2,True,102,4021.172222,67.01953703333334,0.0,0.01,0.0,0.0,High_Potential
8080,Dec,12,Returning_Visitor,1,False,63,2138.383333,35.63972221666667,0.0,0.012282691,0.0,0.0,High_Potential
8081,Nov,11,Returning_Visitor,1,False,143,4977.850893,82.96418154999999,0.008732394,0.038977353,0.0,0.0,High_Potential
8088,Nov,11,Returning_Visitor,2,False,71,3534.298611,58.904976850000004,0.00890411,0.023832104,0.0,0.0,High_Potential
8093,Nov,11,Returning_Visitor,2,False,148,8629.783691,143.82972818333334,0.0095,0.019155126,1.60801626,0.0,High_Potential
8095,Nov,11,Returning_Visitor,2,True,46,2756.19246,45.936541000000005,0.0,0.01765792,0.0,0.0,High_Potential
8102,Dec,12,Returning_Visitor,2,False,50,1557.916667,25.96527778333333,0.003773585,0.013207547,0.0,0.0,High_Potential
8116,Nov,11,Returning_Visitor,10,True,135,4966.520661,82.77534435,0.003649635,0.011277952,0.0,0.0,High_Potential
8117,Nov,11,Returning_Visitor,13,False,94,2881.684524,48.0280754,0.006122449,0.025340136,0.0,0.0,High_Potential
8119,Nov,11,Returning_Visitor,3,False,111,2556.373335,42.60622225,0.000423729,0.00814597,2.514977953,0.0,High_Potential
8125,Nov,11,Returning_Visitor,1,False,213,7443.407447,124.05679078333333,0.003958333,0.014633794,0.0,0.0,High_Potential
8127,Nov,11,New_Visitor,2,True,63,1980.238095,33.00396825,0.0,0.015025253,0.0,0.0,High_Potential
8137,Nov,11,Returning_Visitor,1,True,143,5149.434919,85.82391531666667,0.004195804,0.014489415,0.0,0.0,High_Potential
8142,Dec,12,Returning_Visitor,1,False,67,2876.441667,47.94069445,0.015196078,0.027326203,0.0,0.0,High_Potential
8145,Nov,11,Returning_Visitor,2,False,45,2007.522619,33.45871031666667,0.013043478,0.018657031,0.0,0.0,High_Potential
8148,Dec,12,Returning_Visitor,10,False,63,2074.611111,34.576851850000004,0.010793651,0.02000962,0.0,0.0,High_Potential
8150,Nov,11,Returning_Visitor,13,True,79,2387.139881,39.78566468333334,0.028733963,0.046198341,0.0,0.0,High_Potential
8160,Nov,11,Returning_Visitor,3,False,79,1319.547421,21.992457016666666,0.005128205,0.00962556,0.0,0.0,High_Potential
8167,Nov,11,Returning_Visitor,1,False,65,2130.447802,35.50746336666667,0.016923077,0.024589744,20.60235987,0.0,High_Potential
8171,Dec,12,Returning_Visitor,1,False,39,805.7916667,13.429861111666666,0.007692308,0.013846154,0.0,0.0,High_Potential
8172,Nov,11,Returning_Visitor,2,False,69,1918.902722,31.981712033333334,0.003424658,0.021575342,0.0,0.0,High_Potential
8181,Dec,12,Returning_Visitor,2,False,52,2180.217803,36.336963383333334,0.0,0.012515263,0.0,0.0,High_Potential
8190,Nov,11,Returning_Visitor,2,False,59,2934.236722,48.90394536666667,0.006666667,0.022333333,6.099899016,0.0,High_Potential
8197,Nov,11,Returning_Visitor,2,False,188,5728.673611,95.47789351666667,0.003409759,0.01638112,0.0,0.0,High_Potential
8203,Nov,11,Returning_Visitor,10,False,108,4656.331746,77.6055291,0.006456456,0.018326694,0.0,0.0,High_Potential
8206,Nov,11,New_Visitor,2,False,72,712.2960784,11.871601306666667,0.0,0.000913242,0.0,0.0,High_Potential
8216,Dec,12,Returning_Visitor,1,False,48,1481.108333,24.68513888333333,0.003773585,0.008176101,0.0,0.0,High_Potential
8225,Dec,12,New_Visitor,1,False,43,1286.916667,21.448611116666665,0.0,0.01037037,0.0,0.0,High_Potential
8230,Nov,11,Returning_Visitor,1,False,391,15025.23302,250.42055033333332,0.001515152,0.010140622,1.271406629,0.0,High_Potential
8233,Nov,11,Returning_Visitor,8,True,72,1781.191667,29.686527783333336,0.008219178,0.015174871,0.0,0.0,High_Potential
8234,Nov,11,Returning_Visitor,2,False,51,3472.870513,57.88117521666666,0.011866969,0.037170572,0.0,0.0,High_Potential
8246,Dec,12,Returning_Visitor,2,True,45,1424.839744,23.74732906666667,0.012244898,0.031739553,0.0,0.0,High_Potential
8248,Nov,11,Returning_Visitor,7,False,121,3648.5625,60.809375,0.001927438,0.009409219,3.322866215,0.0,High_Potential
8255,Nov,11,Returning_Visitor,3,False,43,821.275,13.687916666666666,0.015873016,0.024900794,0.0,0.0,High_Potential
8258,Nov,11,Returning_Visitor,2,False,38,1517.416739,25.290278983333334,0.0,0.004122807,0.0,0.0,High_Potential
8269,Nov,11,Returning_Visitor,2,False,108,4575.477552,76.2579592,0.016945141,0.026110286,3.401438792,0.0,High_Potential
8279,Nov,11,Returning_Visitor,8,False,174,4994.24915,83.23748583333332,0.006025974,0.015842941,0.0,0.0,High_Potential
8281,Nov,11,Returning_Visitor,2,False,149,6082.873739,101.38122898333333,0.011520436,0.027243522,0.0,0.0,High_Potential
8286,Nov,11,Returning_Visitor,2,False,68,1723.753711,28.72922851666667,0.011940299,0.023681592,0.0,0.0,High_Potential
8291,Nov,11,Returning_Visitor,2,False,42,3127.078788,52.11797979999999,0.009614512,0.021287825,0.0,0.0,High_Potential
8300,Dec,12,Returning_Visitor,2,False,39,1028.775,17.146250000000002,0.0,0.010436508,0.0,0.0,High_Potential
