session_id,Month,month_num,VisitorType,TrafficType,Weekend,is_weekend,ProductRelated,ProductRelated_Duration,product_duration_min,product_view_group,duration_group,BounceRates,ExitRates,PageValues,SpecialDay,Revenue,is_purchase,high_activity,session_segment
6505,Nov,11,New_Visitor,2,False,0,21,1429.616667,23.82694445,21-50,20min+,0.0,0.00952381,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6506,Oct,10,New_Visitor,2,False,0,16,2214.666667,36.91111111666667,11-20,20min+,0.0,0.003921569,92.9041786,0.0,True,1,False,Low_Activity_Purchase
6507,Nov,11,Returning_Visitor,2,False,0,17,1770.8,29.513333333333332,11-20,20min+,0.026315789,0.035087719,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6508,June,6,Returning_Visitor,3,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6509,Nov,11,Returning_Visitor,1,False,0,20,293.0333333,4.883888888333333,11-20,2-5min,0.019047619,0.025396825,9.775216594,0.0,False,0,False,Low_Activity_NonPurchase
6510,Jul,7,Returning_Visitor,4,False,0,17,300.7666667,5.012777778333333,11-20,5-10min,0.004761905,0.022222222,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6511,Jul,7,Returning_Visitor,1,False,0,32,2230.600476,37.1766746,21-50,20min+,0.0125,0.023125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6512,Sep,9,Returning_Visitor,1,True,1,130,4994.848002,83.24746669999999,50+,20min+,0.019799499,0.036825949,0.0,0.0,False,0,True,High_Potential
6513,Sep,9,New_Visitor,2,False,0,8,533.3,8.888333333333332,6-10,5-10min,0.0,0.016666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6514,Nov,11,Returning_Visitor,1,False,0,53,1572.816667,26.213611116666666,50+,20min+,0.007017544,0.024948268,0.0,0.0,False,0,True,High_Potential
6515,Jul,7,Returning_Visitor,4,True,1,5,122.4,2.04,0-5,2-5min,0.028571429,0.042857143,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6516,Jul,7,Returning_Visitor,3,False,0,18,426.0666667,7.1011111116666665,11-20,5-10min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6517,Aug,8,Returning_Visitor,13,False,0,16,161.15,2.6858333333333335,11-20,2-5min,0.1,0.125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6518,Aug,8,Returning_Visitor,4,True,1,59,458.61,7.6435,50+,5-10min,0.006779661,0.007605389,0.0,0.0,False,0,True,High_Potential
6519,Oct,10,Returning_Visitor,3,False,0,20,252.9833333,4.216388888333333,11-20,2-5min,0.008333333,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6520,Sep,9,Returning_Visitor,3,False,0,135,7091.697778,118.19496296666667,50+,20min+,0.019259259,0.037964727,0.0,0.0,False,0,True,High_Potential
6521,Sep,9,New_Visitor,2,False,0,5,74.6,1.2433333333333332,0-5,0-2min,0.0,0.018181818,8.326728149,0.0,False,0,False,Low_Activity_NonPurchase
6522,Oct,10,New_Visitor,2,False,0,43,674.5333333,11.242222221666667,21-50,10-20min,0.0,0.005319149,45.63345378,0.0,True,1,True,High_Value
6523,Nov,11,Returning_Visitor,1,True,1,8,194.2285714,3.2371428566666665,6-10,2-5min,0.075,0.078125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6524,Aug,8,Returning_Visitor,1,False,0,22,1076.65,17.944166666666668,21-50,10-20min,0.023809524,0.036507937,10.7869918,0.0,True,1,False,Low_Activity_Purchase
6525,Sep,9,Returning_Visitor,2,False,0,3,41.4,0.69,0-5,0-2min,0.0,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6526,Sep,9,Returning_Visitor,1,False,0,46,1376.3,22.938333333333333,21-50,20min+,0.008163265,0.03537415,6.012671082,0.0,False,0,True,High_Potential
6527,Nov,11,Returning_Visitor,20,True,1,24,1017.775758,16.9629293,21-50,10-20min,0.052564103,0.049224806,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6528,Sep,9,New_Visitor,3,False,0,31,824.86,13.747666666666667,21-50,10-20min,0.0,0.008333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6529,Sep,9,New_Visitor,2,True,1,6,273.8,4.5633333333333335,6-10,2-5min,0.0,0.005,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6530,Aug,8,Returning_Visitor,4,False,0,4,75.6,1.26,0-5,0-2min,0.0,0.028571429,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6531,Oct,10,Returning_Visitor,2,True,1,7,106.9666667,1.7827777783333334,6-10,0-2min,0.025,0.015,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6532,Jul,7,New_Visitor,5,False,0,3,27.6,0.46,0-5,0-2min,0.0,0.011111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6533,Oct,10,Returning_Visitor,4,True,1,13,338.2,5.636666666666667,11-20,5-10min,0.030769231,0.069230769,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6534,Jul,7,Returning_Visitor,1,False,0,21,987.77,16.462833333333332,21-50,10-20min,0.015238095,0.067619048,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6535,Aug,8,Returning_Visitor,1,False,0,113,3282.583983,54.70973305,50+,20min+,0.007377049,0.016691039,45.55270796,0.0,False,0,True,High_Potential
6536,Sep,9,New_Visitor,5,False,0,3,51.3,0.855,0-5,0-2min,0.0,0.00952381,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6537,Nov,11,Returning_Visitor,1,True,1,32,796.7066667,13.278444445,21-50,10-20min,0.027027027,0.041441441,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6538,June,6,Returning_Visitor,13,False,0,26,587.9,9.798333333333334,21-50,5-10min,0.023076923,0.037179487,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6539,June,6,Returning_Visitor,13,False,0,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6540,Oct,10,Returning_Visitor,3,False,0,0,0.0,0.0,0-5,0-2min,0.0,0.033333333,0.0,0.0,True,1,False,Low_Activity_Purchase
6541,Aug,8,Returning_Visitor,3,False,0,44,2149.190195,35.819836583333334,21-50,20min+,0.02705314,0.048201119,0.0,0.0,False,0,True,High_Potential
6542,Oct,10,Returning_Visitor,1,True,1,51,507.5,8.458333333333334,50+,5-10min,0.007843137,0.011671335,12.01221257,0.0,True,1,True,High_Value
6543,Aug,8,Returning_Visitor,4,False,0,17,930.3666667,15.506111111666666,11-20,10-20min,0.018181818,0.017272727,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6544,Sep,9,Returning_Visitor,1,False,0,39,794.7131148,13.24521858,21-50,10-20min,0.032954545,0.056528671,0.0,0.0,False,0,True,High_Potential
6545,Jul,7,Returning_Visitor,1,False,0,27,1739.575,28.992916666666666,21-50,20min+,0.038095238,0.06037037,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6546,Aug,8,Returning_Visitor,1,True,1,115,4424.621667,73.74369445,50+,20min+,0.004273504,0.023036223,13.29131586,0.0,True,1,True,High_Value
6547,Aug,8,Returning_Visitor,1,False,0,7,897.8,14.963333333333333,6-10,10-20min,0.0,0.055555556,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6548,Sep,9,New_Visitor,2,False,0,73,891.568795,14.859479916666666,50+,10-20min,0.0,0.0,258.5498732,0.0,True,1,True,High_Value
6549,Aug,8,Returning_Visitor,3,True,1,60,1516.73,25.278833333333335,50+,20min+,0.007936508,0.01982092,0.0,0.0,False,0,True,High_Potential
6550,June,6,Returning_Visitor,13,False,0,42,1713.21619,28.55360316666667,21-50,20min+,0.062222222,0.090962963,3.16569129,0.0,False,0,True,High_Potential
6551,Aug,8,Returning_Visitor,13,False,0,211,7442.388149,124.03980248333333,50+,20min+,0.012735849,0.028901336,0.0,0.0,False,0,True,High_Potential
6552,Sep,9,Returning_Visitor,4,False,0,7,245.4,4.09,6-10,2-5min,0.025,0.08125,3.27121463,0.0,False,0,False,Low_Activity_NonPurchase
6553,Aug,8,Returning_Visitor,2,False,0,42,922.3,15.371666666666666,21-50,10-20min,0.019047619,0.034920635,0.0,0.0,False,0,True,High_Potential
6554,Oct,10,Returning_Visitor,1,False,0,30,425.0333333,7.083888888333333,21-50,5-10min,0.0,0.0125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6555,June,6,Returning_Visitor,1,False,0,68,2889.946154,48.165769233333336,50+,20min+,0.002898551,0.008789401,0.0,0.0,False,0,True,High_Potential
6556,Nov,11,Returning_Visitor,2,False,0,15,614.6409524,10.244015873333332,11-20,10-20min,0.0,0.027777778,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6557,Oct,10,Returning_Visitor,5,False,0,2,150.6,2.51,0-5,2-5min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6558,Sep,9,Returning_Visitor,1,False,0,87,3898.816667,64.98027778333334,50+,20min+,0.0,0.00411985,0.0,0.0,False,0,True,High_Potential
6559,Oct,10,New_Visitor,2,False,0,13,381.6166667,6.360277778333333,11-20,5-10min,0.0,0.011904762,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6560,Oct,10,Returning_Visitor,13,False,0,227,3818.308629,63.63847715,50+,20min+,0.007264957,0.018863427,0.154821253,0.0,False,0,True,High_Potential
6561,Oct,10,Returning_Visitor,1,False,0,11,169.1666667,2.8194444450000002,11-20,2-5min,0.0,0.036363636,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6562,Aug,8,Returning_Visitor,4,True,1,24,1433.163333,23.88605555,21-50,20min+,0.008333333,0.006944444,0.0,0.0,True,1,False,Low_Activity_Purchase
6563,Sep,9,Returning_Visitor,1,False,0,7,81.66666667,1.3611111111666667,6-10,0-2min,0.033333333,0.024166667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6564,Nov,11,Returning_Visitor,3,False,0,9,348.54,5.809,6-10,5-10min,0.0,0.005194805,16.1722885,0.0,True,1,False,Low_Activity_Purchase
6565,Sep,9,Returning_Visitor,2,True,1,19,447.7166667,7.461944445,11-20,5-10min,0.0,0.011111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6566,June,6,Returning_Visitor,1,False,0,41,1678.4,27.973333333333336,21-50,20min+,0.031060606,0.046893939,0.0,0.0,False,0,True,High_Potential
6567,Sep,9,Returning_Visitor,4,False,0,50,1388.052366,23.134206099999997,21-50,20min+,0.008611111,0.02038584,18.19675574,0.0,False,0,True,High_Potential
6568,Nov,11,Returning_Visitor,2,False,0,36,1335.773333,22.262888883333336,21-50,20min+,0.014285714,0.034484127,11.11383981,0.0,False,0,False,Low_Activity_NonPurchase
6569,Nov,11,Returning_Visitor,1,True,1,51,2921.902778,48.69837963333334,50+,20min+,0.013661202,0.02989071,8.339171985,0.0,True,1,True,High_Value
6570,June,6,Returning_Visitor,2,False,0,18,535.3995238,8.923325396666666,11-20,5-10min,0.0,0.02962963,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6571,Jul,7,Returning_Visitor,4,False,0,18,650.1333333,10.835555555000001,11-20,10-20min,0.05,0.07962963,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6572,Sep,9,Returning_Visitor,1,False,0,37,841.3583333,14.022638888333335,21-50,10-20min,0.000724638,0.0125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6573,Sep,9,New_Visitor,2,False,0,17,544.1,9.068333333333333,11-20,5-10min,0.0,0.002,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6574,Nov,11,Returning_Visitor,2,True,1,9,626.6,10.443333333333333,6-10,10-20min,0.0,0.024242424,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6575,Aug,8,Returning_Visitor,1,False,0,86,5332.547778,88.8757963,50+,20min+,0.013882353,0.0654082,0.0,0.0,False,0,True,High_Potential
6576,Sep,9,New_Visitor,5,False,0,2,44.4,0.74,0-5,0-2min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6577,Sep,9,Returning_Visitor,13,False,0,36,725.3333333,12.088888888333335,21-50,10-20min,0.005714286,0.017142857,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6578,Jul,7,Returning_Visitor,1,True,1,5,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6579,Sep,9,Returning_Visitor,1,False,0,23,297.3,4.955,21-50,2-5min,0.013636364,0.037207792,10.95661974,0.0,True,1,False,Low_Activity_Purchase
6580,Jul,7,Returning_Visitor,13,False,0,45,1096.42,18.273666666666667,21-50,10-20min,0.041945289,0.072659574,0.0,0.0,False,0,True,High_Potential
6581,Jul,7,Returning_Visitor,2,True,1,6,169.9666667,2.832777778333333,6-10,2-5min,0.0,0.00625,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6582,Oct,10,Returning_Visitor,2,False,0,42,2084.479524,34.7413254,21-50,20min+,0.004761905,0.014920635,0.0,0.0,False,0,True,High_Potential
6583,Oct,10,Returning_Visitor,3,False,0,9,979.0,16.316666666666666,6-10,10-20min,0.01025641,0.041025641,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6584,Nov,11,New_Visitor,2,False,0,9,208.8333333,3.480555555,6-10,2-5min,0.0,0.015384615,70.31635146,0.0,True,1,False,Low_Activity_Purchase
6585,Jul,7,Returning_Visitor,1,False,0,70,1438.71,23.9785,50+,20min+,0.011351351,0.033766459,0.0,0.0,False,0,True,High_Potential
6586,Oct,10,Returning_Visitor,4,True,1,159,2184.484938,36.408082300000004,50+,20min+,0.001851852,0.005588342,0.0,0.0,False,0,True,High_Potential
6587,Jul,7,Returning_Visitor,15,False,0,28,803.5833333,13.393055555,21-50,10-20min,0.007142857,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6588,Jul,7,Returning_Visitor,1,False,0,9,133.3666667,2.222777778333333,6-10,2-5min,0.054545455,0.042424242,4.760328465,0.0,True,1,False,Low_Activity_Purchase
6589,Jul,7,Returning_Visitor,3,False,0,44,1535.666667,25.59444445,21-50,20min+,0.012765957,0.014184397,17.21022568,0.0,False,0,True,High_Potential
6590,Sep,9,New_Visitor,5,False,0,3,78.5,1.3083333333333333,0-5,0-2min,0.0,0.008333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6591,Oct,10,New_Visitor,5,False,0,44,531.72,8.862,21-50,5-10min,0.0,0.003921569,0.0,0.0,False,0,True,High_Potential
6592,June,6,Returning_Visitor,1,False,0,46,1805.146667,30.085777783333334,21-50,20min+,0.012244898,0.02122449,0.0,0.0,False,0,True,High_Potential
6593,Oct,10,Returning_Visitor,4,False,0,115,5284.816825,88.08028041666667,50+,20min+,0.0,0.002849003,0.0,0.0,False,0,True,High_Potential
6594,Oct,10,New_Visitor,5,False,0,12,245.6,4.093333333333333,11-20,2-5min,0.0,0.0125,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6595,Oct,10,Returning_Visitor,20,False,0,24,950.0166667,15.833611111666666,21-50,10-20min,0.009090909,0.027056277,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6596,Oct,10,Returning_Visitor,20,False,0,7,70.46666667,1.1744444445,6-10,0-2min,0.058333333,0.086904762,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6597,Oct,10,Returning_Visitor,1,False,0,162,5721.800123,95.36333538333334,50+,20min+,0.001142857,0.009090249,17.79812649,0.0,False,0,True,High_Potential
6598,Sep,9,Returning_Visitor,4,False,0,9,336.8833333,5.614722221666667,6-10,5-10min,0.0,0.04,30.21969637,0.0,True,1,False,Low_Activity_Purchase
6599,Sep,9,New_Visitor,5,False,0,24,428.3,7.138333333333334,21-50,5-10min,0.0,0.007142857,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6600,Nov,11,Returning_Visitor,2,False,0,10,163.9,2.731666666666667,6-10,2-5min,0.0,0.018181818,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6601,June,6,Returning_Visitor,3,False,0,4,44.4,0.74,0-5,0-2min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6602,Aug,8,Returning_Visitor,1,True,1,168,4948.398759,82.47331265,50+,20min+,0.006631763,0.013527508,10.15064372,0.0,False,0,True,High_Potential
6603,Jul,7,Returning_Visitor,13,False,0,59,3296.55,54.9425,50+,20min+,0.006666667,0.0265,0.0,0.0,False,0,True,High_Potential
6604,Jul,7,Returning_Visitor,3,False,0,161,7263.957157,121.06595261666666,50+,20min+,0.003592814,0.007729114,3.104019139,0.0,False,0,True,High_Potential
6605,Oct,10,Returning_Visitor,20,False,0,10,107.2,1.7866666666666666,6-10,0-2min,0.018181818,0.027272727,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6606,June,6,Returning_Visitor,20,False,0,18,792.7333333,13.212222221666668,11-20,10-20min,0.013043478,0.048115942,8.611221424,0.0,False,0,False,Low_Activity_NonPurchase
6607,Nov,11,Returning_Visitor,2,False,0,28,1555.601212,25.926686866666667,21-50,20min+,0.0,0.009511278,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6608,June,6,Returning_Visitor,2,False,0,107,3173.210417,52.88684028333333,50+,20min+,0.003138528,0.00912201,5.866248908,0.0,False,0,True,High_Potential
6609,Sep,9,New_Visitor,2,True,1,11,119.2,1.9866666666666668,11-20,0-2min,0.0,0.015384615,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6610,Jul,7,Returning_Visitor,4,False,0,26,2021.4,33.690000000000005,21-50,20min+,0.007692308,0.030769231,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6611,Sep,9,New_Visitor,2,False,0,2,12.0,0.2,0-5,0-2min,0.0,0.04,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6612,Aug,8,Returning_Visitor,3,False,0,8,65.4,1.09,6-10,0-2min,0.05,0.15,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6613,Sep,9,Returning_Visitor,2,True,1,31,493.58,8.226333333333333,21-50,5-10min,0.0,0.006451613,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6614,Nov,11,New_Visitor,2,False,0,37,1048.663333,17.477722216666667,21-50,10-20min,0.0,0.008695652,87.25396293,0.0,True,1,False,Low_Activity_Purchase
6615,Aug,8,Returning_Visitor,4,False,0,55,1023.506667,17.05844445,50+,10-20min,0.0,0.009090909,45.71146255,0.0,True,1,True,High_Value
6616,Jul,7,Returning_Visitor,1,False,0,5,44.8,0.7466666666666666,0-5,0-2min,0.0,0.033333333,50.36347405,0.0,True,1,False,Low_Activity_Purchase
6617,Jul,7,Returning_Visitor,1,False,0,93,5496.25,91.60416666666667,50+,20min+,0.003191489,0.014078014,0.139200623,0.0,True,1,True,High_Value
6618,Sep,9,Returning_Visitor,2,False,0,20,526.8,8.78,11-20,5-10min,0.0,0.010526316,104.2012273,0.0,True,1,False,Low_Activity_Purchase
6619,Sep,9,Returning_Visitor,1,False,0,14,307.4435055,5.124058425,11-20,5-10min,0.044444444,0.067397661,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6620,Aug,8,Returning_Visitor,4,True,1,50,1558.62,25.976999999999997,21-50,20min+,0.003636364,0.011878788,12.12586885,0.0,True,1,True,High_Value
6621,Jul,7,Returning_Visitor,4,False,0,30,469.1,7.818333333333333,21-50,5-10min,0.0,0.015,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6622,Oct,10,New_Visitor,2,True,1,16,357.4,5.956666666666666,11-20,5-10min,0.0,0.011111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6623,Oct,10,Returning_Visitor,1,False,0,42,2197.0,36.61666666666667,21-50,20min+,0.0,0.013636364,0.0,0.0,False,0,True,High_Potential
6624,Oct,10,Returning_Visitor,2,False,0,6,146.4,2.44,6-10,2-5min,0.022222222,0.062962963,29.65880372,0.0,False,0,False,Low_Activity_NonPurchase
6625,Nov,11,Returning_Visitor,20,False,0,15,150.4,2.506666666666667,11-20,2-5min,0.0,0.013333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6626,Sep,9,New_Visitor,2,False,0,34,1062.704762,17.711746033333334,21-50,10-20min,0.005405405,0.013719827,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6627,Sep,9,Returning_Visitor,1,False,0,16,566.4866667,9.441444445,11-20,5-10min,0.0,0.039365079,18.30205576,0.0,True,1,False,Low_Activity_Purchase
6628,Nov,11,Returning_Visitor,3,False,0,33,1017.576667,16.959611116666668,21-50,10-20min,0.013157895,0.011842105,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6629,Oct,10,Returning_Visitor,1,False,0,16,690.3133333,11.505222221666665,11-20,10-20min,0.028571429,0.057142857,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6630,Sep,9,Returning_Visitor,4,False,0,4,487.6,8.126666666666667,0-5,5-10min,0.0,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6631,Jul,7,Returning_Visitor,4,True,1,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6632,Sep,9,New_Visitor,2,False,0,2,9.0,0.15,0-5,0-2min,0.0,0.025,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6633,Sep,9,Returning_Visitor,3,False,0,3,24.0,0.4,0-5,0-2min,0.0,0.066666667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6634,Aug,8,Returning_Visitor,1,False,0,18,447.1666667,7.452777778333333,11-20,5-10min,0.008695652,0.041304348,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6635,Nov,11,New_Visitor,6,True,1,22,1190.941667,19.849027783333334,21-50,10-20min,0.0,0.003174603,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6636,Aug,8,Returning_Visitor,2,False,0,26,600.5733333,10.009555554999999,21-50,10-20min,0.013793103,0.022413793,2.812474051,0.0,False,0,False,Low_Activity_NonPurchase
6637,Oct,10,Returning_Visitor,13,False,0,3,34.2,0.5700000000000001,0-5,0-2min,0.066666667,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6638,Oct,10,Returning_Visitor,13,False,0,28,527.8333333,8.797222221666667,21-50,5-10min,0.02962963,0.048148148,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6639,Sep,9,Returning_Visitor,2,False,0,72,1933.559259,32.22598765,50+,20min+,0.005333333,0.026377261,7.806338478,0.0,False,0,True,High_Potential
6640,Nov,11,New_Visitor,11,True,1,27,1165.944762,19.4324127,21-50,10-20min,0.0,0.007407407,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6641,Oct,10,Returning_Visitor,3,False,0,21,280.65,4.677499999999999,21-50,2-5min,0.031313131,0.043198653,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6642,Nov,11,Returning_Visitor,1,False,0,44,2982.063248,49.70105413333333,21-50,20min+,0.016352201,0.037389344,5.721365099,0.0,True,1,True,High_Value
6643,Oct,10,New_Visitor,2,True,1,1,7.0,0.11666666666666667,0-5,0-2min,0.0,0.0,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6644,Jul,7,Returning_Visitor,1,True,1,9,152.0,2.533333333333333,6-10,2-5min,0.111111111,0.155555556,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6645,Sep,9,Returning_Visitor,2,False,0,67,1784.755219,29.745920316666666,50+,20min+,0.000352113,0.001928521,0.384720286,0.0,False,0,True,High_Potential
6646,Sep,9,Returning_Visitor,2,False,0,2,45.7,0.7616666666666667,0-5,0-2min,0.0,0.016666667,113.9293434,0.0,True,1,False,Low_Activity_Purchase
6647,Sep,9,Returning_Visitor,2,True,1,22,1805.083333,30.084722216666666,21-50,20min+,0.0,0.008695652,3.586636448,0.0,True,1,False,Low_Activity_Purchase
6648,Aug,8,Returning_Visitor,2,True,1,29,1293.652222,21.560870366666666,21-50,20min+,0.002631579,0.020570175,1.483746347,0.0,False,0,False,Low_Activity_NonPurchase
6649,Nov,11,New_Visitor,3,False,0,20,616.5,10.275,11-20,10-20min,0.0,0.01,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6650,Aug,8,New_Visitor,5,True,1,3,111.8,1.8633333333333333,0-5,0-2min,0.0,0.007142857,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6651,Sep,9,Returning_Visitor,1,False,0,77,3107.173333,51.78622221666667,50+,20min+,0.002597403,0.017041847,18.74860165,0.0,True,1,True,High_Value
6652,Nov,11,Returning_Visitor,20,False,0,15,478.26,7.971,11-20,5-10min,0.0,0.015384615,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6653,Jul,7,Returning_Visitor,2,False,0,15,598.6,9.976666666666667,11-20,5-10min,0.0,0.033333333,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6654,June,6,Returning_Visitor,3,False,0,41,747.9077778,12.46512963,21-50,10-20min,0.027526132,0.048583043,0.0,0.0,False,0,True,High_Potential
6655,Sep,9,Returning_Visitor,4,True,1,140,2810.797158,46.8466193,50+,20min+,0.001909722,0.016226074,0.0,0.0,False,0,True,High_Potential
6656,Jul,7,Returning_Visitor,3,False,0,29,453.9,7.5649999999999995,21-50,5-10min,0.101149425,0.128275862,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6657,Jul,7,New_Visitor,2,False,0,1,4.0,0.06666666666666667,0-5,0-2min,0.0,0.05,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6658,June,6,Returning_Visitor,13,False,0,17,526.3761905,8.772936508333334,11-20,5-10min,0.052941176,0.045751634,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6659,Sep,9,Returning_Visitor,1,False,0,17,864.9983333,14.416638888333333,11-20,10-20min,0.025,0.0375,27.83116147,0.0,True,1,False,Low_Activity_Purchase
6660,Oct,10,Returning_Visitor,13,True,1,2,252.8,4.213333333333334,0-5,2-5min,0.0,0.1,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6661,Aug,8,Returning_Visitor,1,False,0,15,269.4,4.489999999999999,11-20,2-5min,0.053333333,0.064444444,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6662,Nov,11,Returning_Visitor,2,False,0,34,817.4333333,13.623888888333333,21-50,10-20min,0.0,0.011111111,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6663,Aug,8,Returning_Visitor,1,True,1,40,589.5,9.825,21-50,5-10min,0.018333333,0.034416667,0.0,0.0,False,0,True,High_Potential
6664,Jul,7,Returning_Visitor,4,False,0,22,812.1357143,13.535595238333334,21-50,10-20min,0.008333333,0.042708333,18.08644865,0.0,True,1,False,Low_Activity_Purchase
6665,Nov,11,Returning_Visitor,3,False,0,35,1795.925,29.93208333333333,21-50,20min+,0.0,0.01,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6666,Jul,7,New_Visitor,1,False,0,23,890.1952381,14.836587301666667,21-50,10-20min,0.0,0.004166667,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6667,Jul,7,Returning_Visitor,1,False,0,42,443.4990476,7.391650793333333,21-50,5-10min,0.0,0.022666667,18.50321705,0.0,True,1,True,High_Value
6668,Sep,9,Returning_Visitor,3,False,0,4,60.6,1.01,0-5,0-2min,0.025,0.075,0.0,0.0,True,1,False,Low_Activity_Purchase
6669,Oct,10,Returning_Visitor,2,False,0,13,748.2333333,12.470555555,11-20,10-20min,0.0,0.0,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6670,June,6,Returning_Visitor,1,True,1,1,0.0,0.0,0-5,0-2min,0.2,0.2,0.0,0.0,False,0,False,Low_Activity_NonPurchase
6671,Sep,9,Returning_Visitor,2,False,0,21,423.5,7.058333333333334,21-50,5-10min,0.0,0.008695652,0.0,0.0,False,0,False,Low_Activity_NonPurchase
